,session,subject,t,p,r,hatr,s_pre,s,a,impact,netw,Cash,Stocks,etas,r_shift,hatr_shift
658,8,8_C02,4,232.598054072021,0.36603831156104505,0.21504380404394485,1.0,1,0,0.256575671561043,23.6049,0.0,0.531409673814733,0.10946264000000205,0.10968328838611896,0.10968328838611896
659,8,8_C03,4,232.598054072021,0.36603831156104505,0.21504380404394485,1.0,1,0,0.256575671561043,-0.7852,0.0,0.426550281486046,0.10946264000000205,0.21504380404394485,0.21504380404394485
660,8,8_C04,4,232.598054072021,0.36603831156104505,0.081512411419423,1.0,1,0,0.256575671561043,-0.7852,0.0,0.426550281486046,0.10946264000000205,0.21504380404394485,0.21504380404394485
661,8,8_C05,4,232.598054072021,0.36603831156104505,-0.008099747270264857,1.0,1,0,0.256575671561043,15.7469,0.0,0.497626063356064,0.10946264000000205,0.081512411419423,0.081512411419423
662,8,8_C06,4,232.598054072021,0.36603831156104505,0.081512411419423,1.0,1,0,0.256575671561043,15.7469,0.0,0.497626063356064,0.10946264000000205,-0.008099747270264857,-0.008099747270264857
663,8,8_C07,4,232.598054072021,0.36603831156104505,0.10968328838611896,1.0,1,0,0.256575671561043,44.201,0.0,0.61995810456031,0.10946264000000205,0.081512411419423,0.081512411419423
664,8,8_C08,4,232.598054072021,0.36603831156104505,0.21504380404394485,-1.0,1,1,0.256575671561043,-14.283,0.0,0.368519978534371,0.10946264000000205,0.10968328838611896,0.10968328838611896
665,8,8_D01,4,232.598054072021,0.36603831156104505,-0.07263826840783594,1.0,1,0,0.256575671561043,-0.7852,0.0,0.426550281486046,0.10946264000000205,0.21504380404394485,0.21504380404394485
666,8,8_D02,4,232.598054072021,0.36603831156104505,-0.1416311398947876,-1.0,1,1,0.256575671561043,-31.1969,0.0,0.295802482195441,0.10946264000000205,-0.07263826840783594,-0.07263826840783594
667,8,8_D03,4,232.598054072021,0.36603831156104505,0.21504380404394485,1.0,1,0,0.256575671561043,-0.7852,0.0,0.426550281486046,0.10946264000000205,-0.1416311398947876,-0.1416311398947876
668,8,8_D04,4,232.598054072021,0.36603831156104505,0.21504380404394485,1.0,1,0,0.256575671561043,15.7469,0.0,0.497626063356064,0.10946264000000205,0.21504380404394485,0.21504380404394485
669,8,8_D05,4,232.598054072021,0.36603831156104505,-0.1526920872542119,1.0,1,0,0.256575671561043,23.6049,0.0,0.531409673814733,0.10946264000000205,0.21504380404394485,0.21504380404394485
670,8,8_D06,4,232.598054072021,0.36603831156104505,0.6205089121521095,-1.0,-1,0,0.256575671561043,0.0,100.0,0.0,0.10946264000000205,-0.1526920872542119,-0.1526920872542119
671,8,8_D07,4,232.598054072021,0.36603831156104505,0.05252487454617061,-1.0,1,1,0.256575671561043,-19.7323,0.0,0.345091847631766,0.10946264000000205,0.6205089121521095,0.6205089121521095
672,11,11_A02,4,208.476737608453,0.3330281266608681,0.06837447710350553,-1.0,1,1,0.223565486660869,-25.22924,0.0,0.358652780402009,0.10946263999999911,0.05252487454617061,0.05252487454617061
673,11,11_A03,4,208.476737608453,0.3330281266608681,0.6279902650389282,1.0,1,0,0.223565486660869,-1.57388,0.0,0.472120388132599,0.10946263999999911,0.06837447710350553,0.06837447710350553
674,11,11_A04,4,208.476737608453,0.3330281266608681,0.18615751275988934,-1.0,1,1,0.223565486660869,0.0,0.0,0.479669823823765,0.10946263999999911,0.6279902650389282,0.6279902650389282
675,11,11_A05,4,208.476737608453,0.3330281266608681,0.06837447710350553,1.0,1,0,0.223565486660869,-1.57388,0.0,0.472120388132599,0.10946263999999911,0.18615751275988934,0.18615751275988934
676,11,11_A06,4,208.476737608453,0.3330281266608681,0.18615751275988934,1.0,1,0,0.223565486660869,-1.57388,0.0,0.472120388132599,0.10946263999999911,0.06837447710350553,0.06837447710350553
677,11,11_B02,4,208.476737608453,0.3330281266608681,0.29151802841771524,-1.0,-1,0,0.223565486660869,0.0,100.0,0.0,0.10946263999999911,0.18615751275988934,0.18615751275988934
678,11,11_B03,4,208.476737608453,0.3330281266608681,0.29151802841771524,-1.0,1,1,0.223565486660869,-5.64905,0.0,0.452573034004741,0.10946263999999911,0.29151802841771524,0.29151802841771524
679,11,11_B04,4,208.476737608453,0.3330281266608681,-0.3063189723379045,1.0,1,0,0.223565486660869,-1.57388,0.0,0.472120388132599,0.10946263999999911,0.29151802841771524,0.29151802841771524
680,11,11_B05,4,208.476737608453,0.3330281266608681,0.1579866357931934,1.0,1,0,0.223565486660869,31.63717,0.0,0.631423805345474,0.10946263999999911,-0.3063189723379045,-0.3063189723379045
681,11,11_C02,4,208.476737608453,0.3330281266608681,,1.0,1,0,0.223565486660869,-1.57388,0.0,0.472120388132599,0.10946263999999911,0.1579866357931934,0.1579866357931934
682,11,11_C03,4,208.476737608453,0.3330281266608681,-0.4016291521422293,-1.0,1,1,0.223565486660869,-25.22924,0.0,0.358652780402009,0.10946263999999911,,
683,11,11_C04,4,208.476737608453,0.3330281266608681,0.128999098919941,-1.0,-1,0,0.223565486660869,-29.45308,70.5469236296085,0.0,0.10946263999999911,-0.4016291521422293,-0.4016291521422293
684,11,11_C05,4,208.476737608453,0.3330281266608681,-0.4016291521422293,1.0,1,0,0.223565486660869,-1.57388,0.0,0.472120388132599,0.10946263999999911,0.128999098919941,0.128999098919941
685,11,11_D01,4,208.476737608453,0.3330281266608681,0.128999098919941,1.0,-1,1,0.223565486660869,31.63717,131.637174986739,0.0,0.10946263999999911,-0.4016291521422293,-0.4016291521422293
686,11,11_D02,4,208.476737608453,0.3330281266608681,0.18615751275988934,1.0,-1,1,0.223565486660869,-1.57388,98.4261182763208,0.0,0.10946263999999911,0.128999098919941,0.128999098919941
687,11,11_D03,4,208.476737608453,0.3330281266608681,0.06837447710350553,-1.0,1,1,0.223565486660869,-5.64905,0.0,0.452573034004741,0.10946263999999911,0.18615751275988934,0.18615751275988934
688,11,11_D04,4,208.476737608453,0.3330281266608681,0.06837447710350553,1.0,1,0,0.223565486660869,-1.57388,0.0,0.472120388132599,0.10946263999999911,0.06837447710350553,0.06837447710350553
689,11,11_D05,4,208.476737608453,0.3330281266608681,0.18615751275988934,-1.0,1,1,0.223565486660869,0.0,0.0,0.479669823823765,0.10946263999999911,0.06837447710350553,0.06837447710350553
690,14,14_A02,4,170.520149421097,-0.035249287824186126,-0.16346746189183836,1.0,1,0,-0.144711927824186,-37.50774,0.0,0.366480216004713,0.10946263999999986,0.18615751275988934,0.18615751275988934
691,14,14_A03,4,170.520149421097,-0.035249287824186126,0.19653527213956856,1.0,-1,1,-0.144711927824186,-33.1093,66.8907036218575,0.0,0.10946263999999986,-0.16346746189183836,-0.16346746189183836
692,14,14_A04,4,170.520149421097,-0.035249287824186126,-0.16346746189183836,1.0,1,0,-0.144711927824186,-37.50774,0.0,0.366480216004713,0.10946263999999986,0.19653527213956856,0.19653527213956856
693,14,14_A05,4,170.520149421097,-0.035249287824186126,0.34735816187415214,1.0,1,0,-0.144711927824186,-37.50774,0.0,0.366480216004713,0.10946263999999986,-0.16346746189183836,-0.16346746189183836
694,14,14_B02,4,170.520149421097,-0.035249287824186126,0.12421461055994243,-1.0,1,1,-0.144711927824186,-35.26565,0.0,0.379628759612182,0.10946263999999986,0.34735816187415214,0.34735816187415214
695,14,14_B03,4,170.520149421097,-0.035249287824186126,0.2639765529351017,-1.0,-1,0,-0.144711927824186,-35.26565,64.7343528136149,0.0,0.10946263999999986,0.12421461055994243,0.12421461055994243
696,14,14_B04,4,170.520149421097,-0.035249287824186126,0.02007557081879696,1.0,1,0,-0.144711927824186,-37.50774,0.0,0.366480216004713,0.10946263999999986,0.2639765529351017,0.2639765529351017
697,14,14_B05,4,170.520149421097,-0.035249287824186126,0.12421461055994243,1.0,-1,1,-0.144711927824186,-9.81135,90.1886536524926,0.0,0.10946263999999986,0.02007557081879696,0.02007557081879696
698,14,14_C01,4,170.520149421097,-0.035249287824186126,,1.0,1,0,-0.144711927824186,-37.50774,0.0,0.366480216004713,0.10946263999999986,0.12421461055994243,0.12421461055994243
699,14,14_C02,4,170.520149421097,-0.035249287824186126,0.07292131617239228,1.0,1,0,-0.144711927824186,-37.50774,0.0,0.366480216004713,0.10946263999999986,,
700,14,14_C03,4,170.520149421097,-0.035249287824186126,0.34735816187415214,1.0,-1,1,-0.144711927824186,-37.50774,62.4922611929995,0.0,0.10946263999999986,0.07292131617239228,0.07292131617239228
701,14,14_C04,4,170.520149421097,-0.035249287824186126,-0.12424674873855679,-1.0,-1,0,-0.144711927824186,-35.26565,64.7343528136149,0.0,0.10946263999999986,0.34735816187415214,0.34735816187415214
702,14,14_D01,4,170.520149421097,-0.035249287824186126,-0.16346746189183836,-1.0,-1,0,-0.144711927824186,-6.57557,93.4244339038157,0.0,0.10946263999999986,-0.12424674873855679,-0.12424674873855679
703,14,14_D02,4,170.520149421097,-0.035249287824186126,0.12421461055994243,1.0,1,0,-0.144711927824186,-37.50774,0.0,0.366480216004713,0.10946263999999986,-0.16346746189183836,-0.16346746189183836
704,14,14_D03,4,170.520149421097,-0.035249287824186126,0.1730047747293746,-1.0,1,1,-0.144711927824186,-35.26565,0.0,0.379628759612182,0.10946263999999986,0.12421461055994243,0.12421461055994243
705,14,14_D04,4,170.520149421097,-0.035249287824186126,0.12421461055994243,1.0,-1,1,-0.144711927824186,-37.50774,62.4922611929995,0.0,0.10946263999999986,0.1730047747293746,0.1730047747293746
706,17,17_A02,4,198.866457024747,0.2595643205663576,0.15988764222788898,-1.0,1,1,0.150101680566359,-33.47833,0.0,0.33450420456322,0.10946263999999858,0.12421461055994243,0.12421461055994243
707,17,17_A03,4,198.866457024747,0.2595643205663576,0.21395486349816473,-1.0,1,1,0.150101680566359,-7.91336,0.0,0.463057663171485,0.10946263999999858,0.15988764222788898,0.15988764222788898
708,17,17_A04,4,198.866457024747,0.2595643205663576,0.3830311935420987,-1.0,-1,0,0.150101680566359,0.0,100.0,0.0,0.10946263999999858,0.21395486349816473,0.21395486349816473
709,17,17_A05,4,198.866457024747,0.2595643205663576,0.042104606571505165,-1.0,-1,0,0.150101680566359,-7.91336,92.086636873072,0.0,0.10946263999999858,0.3830311935420987,0.3830311935420987
710,17,17_A06,4,198.866457024747,0.2595643205663576,0.10272922838794063,-1.0,1,1,0.150101680566359,-7.91336,0.0,0.463057663171485,0.10946263999999858,0.042104606571505165,0.042104606571505165
711,17,17_B02,4,198.866457024747,0.2595643205663576,0.15988764222788898,1.0,1,0,0.150101680566359,-13.76363,0.0,0.433639597997813,0.10946263999999858,0.10272922838794063,0.10272922838794063
712,17,17_B03,4,198.866457024747,0.2595643205663576,0.2652481578857149,1.0,1,0,0.150101680566359,29.63652,0.0,0.651877236295487,0.10946263999999858,0.15988764222788898,0.15988764222788898
713,17,17_B04,4,198.866457024747,0.2595643205663576,-0.022433914566065916,1.0,1,0,0.150101680566359,-13.76363,0.0,0.433639597997813,0.10946263999999858,0.2652481578857149,0.2652481578857149
714,17,17_B05,4,198.866457024747,0.2595643205663576,0.2602356160621708,1.0,1,0,0.150101680566359,-13.76363,0.0,0.433639597997813,0.10946263999999858,-0.022433914566065916,-0.022433914566065916
715,17,17_B06,4,198.866457024747,0.2595643205663576,0.15988764222788898,1.0,1,0,0.150101680566359,-13.76363,0.0,0.433639597997813,0.10946263999999858,0.2602356160621708,0.2602356160621708
716,17,17_B07,4,198.866457024747,0.2595643205663576,0.2652481578857149,-1.0,-1,0,0.150101680566359,-27.76187,72.2381316988036,0.0,0.10946263999999858,0.15988764222788898,0.15988764222788898
717,17,17_B08,4,198.866457024747,0.2595643205663576,-0.022433914566065916,-1.0,-1,0,0.150101680566359,-33.47833,66.5216660213688,0.0,0.10946263999999858,0.2652481578857149,0.2652481578857149
718,17,17_C01,4,198.866457024747,0.2595643205663576,0.2652481578857149,-1.0,1,1,0.150101680566359,-33.47833,0.0,0.33450420456322,0.10946263999999858,-0.022433914566065916,-0.022433914566065916
719,17,17_C02,4,198.866457024747,0.2595643205663576,,1.0,1,0,0.150101680566359,-13.76363,0.0,0.433639597997813,0.10946263999999858,0.2652481578857149,0.2652481578857149
720,17,17_C03,4,198.866457024747,0.2595643205663576,0.1521914355934184,1.0,1,0,0.150101680566359,-6.353,0.0,0.470903936469656,0.10946263999999858,,
721,17,17_C04,4,198.866457024747,0.2595643205663576,-0.12041432292626908,1.0,-1,1,0.150101680566359,-13.76363,86.2363704794609,0.0,0.10946263999999858,0.1521914355934184,0.1521914355934184
722,17,17_C05,4,198.866457024747,0.2595643205663576,-0.24557746588027562,1.0,1,0,0.150101680566359,-13.76363,0.0,0.433639597997813,0.10946263999999858,-0.12041432292626908,-0.12041432292626908
723,17,17_C07,4,198.866457024747,0.2595643205663576,0.10272922838794063,1.0,1,0,0.150101680566359,-13.76363,0.0,0.433639597997813,0.10946263999999858,-0.24557746588027562,-0.24557746588027562
724,17,17_C08,4,198.866457024747,0.2595643205663576,0.10272922838794063,1.0,1,0,0.150101680566359,-13.76363,0.0,0.433639597997813,0.10946263999999858,0.10272922838794063,0.10272922838794063
725,17,17_D01,4,198.866457024747,0.2595643205663576,0.2652481578857149,1.0,-1,1,0.150101680566359,29.63652,129.636516397168,0.0,0.10946263999999858,0.10272922838794063,0.10272922838794063
726,17,17_D02,4,198.866457024747,0.2595643205663576,0.15988764222788898,1.0,1,0,0.150101680566359,-13.76363,0.0,0.433639597997813,0.10946263999999858,0.2652481578857149,0.2652481578857149
727,17,17_D03,4,198.866457024747,0.2595643205663576,0.13171676526119303,1.0,1,0,0.150101680566359,-13.76363,0.0,0.433639597997813,0.10946263999999858,0.15988764222788898,0.15988764222788898
728,17,17_D04,4,198.866457024747,0.2595643205663576,0.2652481578857149,-1.0,1,1,0.150101680566359,-33.47833,0.0,0.33450420456322,0.10946263999999858,0.13171676526119303,0.13171676526119303
729,17,17_D05,4,198.866457024747,0.2595643205663576,0.2652481578857149,-1.0,1,1,0.150101680566359,0.0,0.0,0.502850010484955,0.10946263999999858,0.2652481578857149,0.2652481578857149
730,17,17_D06,4,198.866457024747,0.2595643205663576,0.2652481578857149,-1.0,-1,0,0.150101680566359,-33.47833,66.5216660213688,0.0,0.10946263999999858,0.2652481578857149,0.2652481578857149
731,17,17_D07,4,198.866457024747,0.2595643205663576,-0.20475547136001992,-1.0,-1,0,0.150101680566359,-7.91336,92.086636873072,0.0,0.10946263999999858,0.2652481578857149,0.2652481578857149
732,20,20_A02,4,193.008081802932,-0.09053735999999812,0.017368605472905863,1.0,1,0,-0.2,-7.2642,0.0,0.480476284981657,0.10946264000000189,-0.20475547136001992,-0.20475547136001992
733,20,20_A03,4,193.008081802932,-0.09053735999999812,0.06283097954966355,1.0,-1,1,-0.2,-7.2642,92.7358061161085,0.0,0.10946264000000189,0.017368605472905863,0.017368605472905863
734,20,20_A04,4,193.008081802932,-0.09053735999999812,0.084809886268439,-1.0,-1,0,-0.2,0.0,100.0,0.0,0.10946264000000189,0.06283097954966355,0.06283097954966355
735,20,20_A05,4,193.008081802932,-0.09053735999999812,-0.006161891937288111,1.0,1,0,-0.2,-7.2642,0.0,0.480476284981657,0.10946264000000189,0.084809886268439,0.084809886268439
736,20,20_B02,4,193.008081802932,-0.09053735999999812,-2.3575371491007657,1.0,1,0,-0.2,-15.0172,0.0,0.440306953663097,0.10946264000000189,-0.006161891937288111,-0.006161891937288111
737,20,20_B03,4,193.008081802932,-0.09053735999999812,0.12736950068723463,1.0,1,0,-0.2,-7.2642,0.0,0.480476284981657,0.10946264000000189,-2.3575371491007657,-2.3575371491007657
738,20,20_B04,4,193.008081802932,-0.09053735999999812,0.16819149520748944,1.0,1,0,-0.2,-7.2642,0.0,0.480476284981657,0.10946264000000189,0.12736950068723463,0.12736950068723463
739,20,20_C01,4,193.008081802932,-0.09053735999999812,0.084809886268439,1.0,1,0,-0.2,-7.2642,0.0,0.480476284981657,0.10946264000000189,0.16819149520748944,0.16819149520748944
740,20,20_C02,4,193.008081802932,-0.09053735999999812,0.040358123697605386,1.0,1,0,-0.2,-8.656,0.0,0.473265263612114,0.10946264000000189,0.084809886268439,0.084809886268439
741,20,20_C03,4,193.008081802932,-0.09053735999999812,-0.05495205610672027,1.0,1,0,-0.2,-0.3226,0.0,0.51644139112371,0.10946264000000189,0.040358123697605386,0.040358123697605386
742,20,20_C04,4,193.008081802932,-0.09053735999999812,-0.11682745982480736,-1.0,-1,0,-0.2,0.0,100.0,0.0,0.10946264000000189,-0.05495205610672027,-0.05495205610672027
743,20,20_D01,4,193.008081802932,-0.09053735999999812,-0.05495205610672027,1.0,1,0,-0.2,-7.2642,0.0,0.480476284981657,0.10946264000000189,-0.11682745982480736,-0.11682745982480736
744,20,20_D02,4,193.008081802932,-0.09053735999999812,0.16819149520748944,1.0,-1,1,-0.2,-8.656,91.344020713733,0.0,0.10946264000000189,-0.05495205610672027,-0.05495205610672027
745,20,20_D03,4,193.008081802932,-0.09053735999999812,0.10631609148940235,1.0,1,0,-0.2,-7.2642,0.0,0.480476284981657,0.10946264000000189,0.16819149520748944,0.16819149520748944
746,20,20_D04,4,193.008081802932,-0.09053735999999812,-6.174249974724587,1.0,-1,1,-0.2,-15.0172,84.9828005310068,0.0,0.10946264000000189,0.10631609148940235,0.10631609148940235
747,23,23_A02,4,229.404203981663,0.1712276701205786,0.034059506153194974,1.0,1,0,0.0617650301205782,4.84361,0.0,0.45702568223224,0.1094626400000004,-6.174249974724587,-6.174249974724587
748,23,23_A03,4,229.404203981663,0.1712276701205786,0.17382144852835424,1.0,1,0,0.0617650301205782,4.26676,0.0,0.454511091363544,0.1094626400000004,0.034059506153194974,0.034059506153194974
749,23,23_A04,4,229.404203981663,0.1712276701205786,0.1518425418095788,1.0,1,0,0.0617650301205782,4.26676,0.0,0.454511091363544,0.1094626400000004,0.17382144852835424,0.17382144852835424
750,23,23_A05,4,229.404203981663,0.1712276701205786,0.10171815462700984,1.0,1,0,0.0617650301205782,4.26676,0.0,0.454511091363544,0.1094626400000004,0.1518425418095788,0.1518425418095788
751,23,23_B02,4,229.404203981663,0.1712276701205786,0.034059506153194974,-1.0,1,1,0.0617650301205782,-11.65566,0.0,0.385103418092863,0.1094626400000004,0.10171815462700984,0.10171815462700984
752,23,23_B03,4,229.404203981663,0.1712276701205786,-0.04390203531651693,-1.0,-1,0,0.0617650301205782,0.0,100.0,0.0,0.1094626400000004,0.034059506153194974,0.034059506153194974
753,23,23_B04,4,229.404203981663,0.1712276701205786,0.034059506153194974,-1.0,1,1,0.0617650301205782,-12.14173,0.0,0.382984549118345,0.1094626400000004,-0.04390203531651693,-0.04390203531651693
754,23,23_B05,4,229.404203981663,0.1712276701205786,,1.0,1,0,0.0617650301205782,18.02313,0.0,0.514476734476555,0.1094626400000004,0.034059506153194974,0.034059506153194974
755,23,23_C01,4,229.404203981663,0.1712276701205786,0.034059506153194974,1.0,1,0,0.0617650301205782,4.26676,0.0,0.454511091363544,0.1094626400000004,,
756,23,23_C02,4,229.404203981663,0.1712276701205786,0.034059506153194974,1.0,1,0,0.0617650301205782,18.02313,0.0,0.514476734476555,0.1094626400000004,0.034059506153194974,0.034059506153194974
757,23,23_C03,4,229.404203981663,0.1712276701205786,-0.02251084533519876,1.0,-1,1,0.0617650301205782,4.26676,104.266755115091,0.0,0.1094626400000004,0.034059506153194974,0.034059506153194974
758,23,23_C04,4,229.404203981663,0.1712276701205786,0.034059506153194974,-1.0,1,1,0.0617650301205782,0.0,0.0,0.435911802244013,0.1094626400000004,-0.02251084533519876,-0.02251084533519876
759,23,23_C05,4,229.404203981663,0.1712276701205786,,1.0,1,0,0.0617650301205782,18.67609,0.0,0.517323086354989,0.1094626400000004,0.034059506153194974,0.034059506153194974
760,23,23_D01,4,229.404203981663,0.1712276701205786,0.034059506153194974,1.0,1,0,0.0617650301205782,4.26676,0.0,0.454511091363544,0.1094626400000004,,
761,23,23_D02,4,229.404203981663,0.1712276701205786,0.1518425418095788,1.0,1,0,0.0617650301205782,4.26676,0.0,0.454511091363544,0.1094626400000004,0.034059506153194974,0.034059506153194974
762,23,23_D03,4,229.404203981663,0.1712276701205786,0.21638106294714987,1.0,-1,1,0.0617650301205782,4.26676,104.266755115091,0.0,0.1094626400000004,0.1518425418095788,0.1518425418095788
763,23,23_D04,4,229.404203981663,0.1712276701205786,-0.07130100950463092,1.0,1,0,0.0617650301205782,4.26676,0.0,0.454511091363544,0.1094626400000004,0.21638106294714987,0.21638106294714987
764,23,23_D05,4,229.404203981663,0.1712276701205786,0.034059506153194974,1.0,1,0,0.0617650301205782,4.26676,0.0,0.454511091363544,0.1094626400000004,-0.07130100950463092,-0.07130100950463092
765,26,26_A02,4,198.368835305736,0.10946263999999939,-0.17003016830392692,1.0,-1,1,2.57140708926962e-17,11.56784,111.567838841193,0.0,0.10946263999999936,0.034059506153194974,0.034059506153194974
766,26,26_A03,4,198.368835305736,0.10946263999999939,0.11765190414785387,1.0,1,0,2.57140708926962e-17,-11.49344,0.0,0.446171674446726,0.10946263999999936,-0.17003016830392692,-0.17003016830392692
767,26,26_A04,4,198.368835305736,0.10946263999999939,0.25741384652301313,1.0,1,0,2.57140708926962e-17,-11.49344,0.0,0.446171674446726,0.10946263999999936,0.11765190414785387,0.11765190414785387
768,26,26_A05,4,198.368835305736,0.10946263999999939,0.11765190414785387,1.0,1,0,2.57140708926962e-17,-11.49344,0.0,0.446171674446726,0.10946263999999936,0.25741384652301313,0.25741384652301313
769,26,26_A06,4,198.368835305736,0.10946263999999939,0.16644206831728603,1.0,1,0,2.57140708926962e-17,-11.49344,0.0,0.446171674446726,0.10946263999999936,0.11765190414785387,0.11765190414785387
770,26,26_A08,4,198.368835305736,0.10946263999999939,-0.7986388277263012,-1.0,1,1,2.57140708926962e-17,0.0,0.0,0.504111443946701,0.10946263999999936,0.16644206831728603,0.16644206831728603
771,26,26_B02,4,198.368835305736,0.10946263999999939,-0.23902303979087858,1.0,-1,1,2.57140708926962e-17,-11.49344,88.5065554064072,0.0,0.10946263999999936,-0.7986388277263012,-0.7986388277263012
772,26,26_B03,4,198.368835305736,0.10946263999999939,-0.044867025349920375,1.0,1,0,2.57140708926962e-17,-11.49344,0.0,0.446171674446726,0.10946263999999936,-0.23902303979087858,-0.23902303979087858
773,26,26_B04,4,198.368835305736,0.10946263999999939,,-1.0,-1,0,2.57140708926962e-17,-20.67019,79.3298107462567,0.0,0.10946263999999936,-0.044867025349920375,-0.044867025349920375
774,26,26_B05,4,198.368835305736,0.10946263999999939,0.11765190414785387,1.0,-1,1,2.57140708926962e-17,-20.36268,79.637316284919,0.0,0.10946263999999936,,
775,26,26_B06,4,198.368835305736,0.10946263999999939,0.012291388490027977,1.0,1,0,2.57140708926962e-17,-11.49344,0.0,0.446171674446726,0.10946263999999936,0.11765190414785387,0.11765190414785387
776,26,26_B07,4,198.368835305736,0.10946263999999939,0.25741384652301313,1.0,-1,1,2.57140708926962e-17,-11.49344,88.5065554064072,0.0,0.10946263999999936,0.012291388490027977,0.012291388490027977
777,26,26_B08,4,198.368835305736,0.10946263999999939,0.2354349398042377,1.0,1,0,2.57140708926962e-17,-11.49344,0.0,0.446171674446726,0.10946263999999936,0.25741384652301313,0.25741384652301313
778,26,26_C01,4,198.368835305736,0.10946263999999939,0.11765190414785387,-1.0,1,1,2.57140708926962e-17,-20.67019,0.0,0.39991065443314,0.10946263999999936,0.2354349398042377,0.2354349398042377
779,26,26_C02,4,198.368835305736,0.10946263999999939,0.012291388490027977,1.0,1,0,2.57140708926962e-17,-11.49344,0.0,0.446171674446726,0.10946263999999936,0.11765190414785387,0.11765190414785387
780,26,26_C03,4,198.368835305736,0.10946263999999939,0.21296208395217953,1.0,1,0,2.57140708926962e-17,-11.49344,0.0,0.446171674446726,0.10946263999999936,0.012291388490027977,0.012291388490027977
781,26,26_C04,4,198.368835305736,0.10946263999999939,,1.0,1,0,2.57140708926962e-17,-20.36268,0.0,0.401460825044307,0.10946263999999936,0.21296208395217953,0.21296208395217953
782,26,26_C05,4,198.368835305736,0.10946263999999939,0.06635860976030372,-1.0,1,1,2.57140708926962e-17,-20.67019,0.0,0.39991065443314,0.10946263999999936,,
783,26,26_C08,4,198.368835305736,0.10946263999999939,0.012291388490027977,-1.0,-1,0,2.57140708926962e-17,-20.67019,79.3298107462567,0.0,0.10946263999999936,0.06635860976030372,0.06635860976030372
784,26,26_D01,4,198.368835305736,0.10946263999999939,-0.17003016830392692,1.0,1,0,2.57140708926962e-17,11.56784,0.0,0.562426243362467,0.10946263999999936,0.012291388490027977,0.012291388490027977
785,26,26_D02,4,198.368835305736,0.10946263999999939,-0.5754952764120906,-1.0,1,1,2.57140708926962e-17,-20.67019,0.0,0.39991065443314,0.10946263999999936,-0.17003016830392692,-0.17003016830392692
786,26,26_D03,4,198.368835305736,0.10946263999999939,0.3407954554620636,1.0,-1,1,2.57140708926962e-17,-11.49344,88.5065554064072,0.0,0.10946263999999936,-0.5754952764120906,-0.5754952764120906
787,26,26_D04,4,198.368835305736,0.10946263999999939,0.11765190414785387,1.0,1,0,2.57140708926962e-17,-11.49344,0.0,0.446171674446726,0.10946263999999936,0.3407954554620636,0.3407954554620636
788,26,26_D05,4,198.368835305736,0.10946263999999939,0.039690362678141966,1.0,1,0,2.57140708926962e-17,-11.49344,0.0,0.446171674446726,0.10946263999999936,0.11765190414785387,0.11765190414785387
789,26,26_D06,4,198.368835305736,0.10946263999999939,-0.05670148299692368,-1.0,-1,0,2.57140708926962e-17,0.0,100.0,0.0,0.10946263999999936,0.039690362678141966,0.039690362678141966
790,26,26_D07,4,198.368835305736,0.10946263999999939,0.017831568865643632,1.0,1,0,2.57140708926962e-17,-11.49344,0.0,0.446171674446726,0.10946263999999936,-0.05670148299692368,-0.05670148299692368
791,26,26_D08,4,198.368835305736,0.10946263999999939,0.012291388490027977,-1.0,1,1,2.57140708926962e-17,-28.61983,0.0,0.359835620384966,0.10946263999999936,0.017831568865643632,0.017831568865643632
792,2,2_A02,5,214.772172552324,0.10073025791311707,0.029469820720120055,1.0,1,0,0.0332237179131151,12.1608,0.0,0.522231619845479,0.06750654000000197,0.012291388490027977,0.012291388490027977
793,2,2_A03,5,214.772172552324,0.10073025791311707,0.029469820720120055,-1.0,-1,0,0.0332237179131151,1.4132,101.413221529524,0.0,0.06750654000000197,0.029469820720120055,0.029469820720120055
794,2,2_A04,5,214.772172552324,0.10073025791311707,0.12478000052444571,-1.0,-1,0,0.0332237179131151,3.6811,103.68107309882,0.0,0.06750654000000197,0.029469820720120055,0.029469820720120055
795,2,2_A05,5,214.772172552324,0.10073025791311707,0.03006964079208796,-1.0,1,1,0.0332237179131151,0.0,0.0,0.465609668196831,0.06750654000000197,0.12478000052444571,0.12478000052444571
796,2,2_A06,5,214.772172552324,0.10073025791311707,0.029469820720120055,1.0,1,0,0.0332237179131151,12.1608,0.0,0.522231619845479,0.06750654000000197,0.03006964079208796,0.03006964079208796
797,2,2_B02,5,214.772172552324,0.10073025791311707,-0.25821225173166074,-1.0,-1,0,0.0332237179131151,0.0,100.0,0.0,0.06750654000000197,0.029469820720120055,0.029469820720120055
798,2,2_B03,5,214.772172552324,0.10073025791311707,0.029469820720120055,1.0,1,0,0.0332237179131151,35.2643,0.0,0.629803467633221,0.06750654000000197,-0.25821225173166074,-0.25821225173166074
799,2,2_B04,5,214.772172552324,0.10073025791311707,-0.07589069493770584,1.0,1,0,0.0332237179131151,12.1608,0.0,0.522231619845479,0.06750654000000197,0.029469820720120055,0.029469820720120055
800,2,2_B05,5,214.772172552324,0.10073025791311707,0.14725285637650387,-1.0,-1,0,0.0332237179131151,-20.0242,79.9758073161309,0.0,0.06750654000000197,-0.07589069493770584,-0.07589069493770584
